,class,end_pos,file,line,start_pos,text,type,Y,Predicted_Values
8839,U,1490,ML12027A131.txt,99,1383.0,"['the', 'licensee', 'immediately', 'secured', 'the', 'pump', 'when', 'suction', 'and', 'discharge', 'pressures', 'became', 'erratic', 'and']",0.0,U,N
8841,U,1740,ML12027A131.txt,99,1652.0,"['the', 'licensee', 'entered', 'this', 'issue', 'into', 'their', 'corrective', 'action', 'program', 'as', 'cr']",0.0,U,U
8842,U,1852,ML12027A131.txt,99,1740.0,"['this', 'issue', 'was', 'more', 'than', 'minor', 'because', 'it', 'adversely', 'affected', 'an', 'objective', 'of', 'the', 'mitigating', 'systems']",0.0,U,U
8843,O,2013,ML12027A131.txt,99,1852.0,"['the', 'performance', 'deficiency', 'affected', 'the', 'and', 'capability', 'of', 'the', 'unit', 'tdafw', 'pump', 'to', 'provide', 'secondary', 'decay', 'heat']",1.0,N,U
8844,U,2210,ML12027A131.txt,99,2013.0,"['the', 'finding', 'was', 'determined', 'to', 'be', 'green', 'because', 'the', 'event', 'did', 'not', 'represent', 'an', 'actual', 'loss', 'of', 'safety', 'function', 'of', 'single', 'train', 'for', 'greater', 'than', 'its', 'technical', 'specification', 'allowed', 'outage']",0.0,U,N
8845,T,2423,ML12027A131.txt,99,2210.0,"['the', 'inspectors', 'determined', 'that', 'the', 'cause', 'of', 'this', 'finding', 'was', 'related', 'to', 'the', 'work', 'practices', 'component', 'of', 'the', 'human', 'performance', 'crosscutting', 'area', 'due', 'to', 'human', 'error', 'prevention', 'techniques']",1.0,N,N
8853,U,661,ML12027A131.txt,101,527.0,"['violations', 'of', 'very', 'low', 'safety', 'significance', 'that', 'were', 'identified', 'by', 'the', 'licensee', 'have', 'been', 'reviewed', 'by', 'the']",0.0,U,U
8854,U,777,ML12027A131.txt,101,661.0,"['corrective', 'actions', 'taken', 'or', 'planned', 'by', 'the', 'licensee', 'have', 'been', 'entered', 'into', 'the', 'corrective', 'action']",0.0,U,U
8855,U,879,ML12027A131.txt,101,777.0,"['these', 'violations', 'and', 'the', 'corrective', 'action', 'tracking', 'numbers', 'are', 'listed', 'in', 'section', 'of', 'this']",0.0,U,U
8859,U,370,ML12027A131.txt,103,287.0,"['unit', 'operated', 'at', 'essentially', 'full', 'rtp', 'for', 'the', 'remainder', 'of', 'the', 'inspection']",0.0,U,U
8860,U,372,ML12027A131.txt,103,370.0,[],0.0,U,U
8861,U,492,ML12027A131.txt,103,372.0,"['reactor', 'safety', 'initiating', 'mitigating', 'barrier', 'integrity', 'adverse', 'weather', 'protection']",0.0,U,U
8864,U,1031,ML12027A131.txt,103,884.0,"['the', 'inspectors', 'reviewed', 'compensatory', 'actions', 'to', 'verify', 'they', 'were', 'implemented', 'for', 'degraded', 'or', 'inoperable', 'heat', 'trace', 'and', 'freeze', 'protection']",0.0,U,U
8865,U,1198,ML12027A131.txt,103,1031.0,"['the', 'inspectors', 'reviewed', 'the', 'condition', 'report', 'database', 'to', 'verify', 'that', 'adverse', 'weather', 'related', 'items', 'were', 'being', 'identified', 'and', 'appropriately']",0.0,U,U
8866,U,1246,ML12027A131.txt,103,1198.0,"['documents', 'reviewed', 'are', 'listed', 'in', 'the']",0.0,U,U
8868,U,288,ML12027A131.txt,105,0.0,"['impending', 'adverse', 'weather', 'condition', 'on', 'november', 'the', 'inspectors', 'reviewed', 'licensee', 'procedure', 'and', 'cold', 'weather', 'to', 'verify', 'the', 'licensee', 'had', 'implemented', 'actions', 'to', 'prepare', 'the', 'plant', 'site', 'for', 'predicted', 'severe', 'weather', 'conditions', 'of']",0.0,U,N
8869,U,449,ML12027A131.txt,105,288.0,"['the', 'inspectors', 'walked', 'down', 'various', 'areas', 'of', 'the', 'plant', 'to', 'verify', 'the', 'ability', 'to', 'respond', 'to', 'the', 'predicted', 'adverse', 'weather']",0.0,U,U
8872,U,30,ML12027A131.txt,107,0.0,"['equipment', 'alignment']",0.0,U,U
8877,U,154,ML12027A131.txt,109,0.0,"['complete', 'system', 'the', 'inspectors', 'performed', 'complete', 'walkdown', 'of', 'the', 'accessible', 'portions', 'of', 'the', 'unit', 'vdc', 'electrical', 'distribution']",0.0,U,N
8879,U,527,ML12027A131.txt,109,299.0,"['the', 'inspectors', 'also', 'reviewed', 'system', 'health', 'maintenance', 'rule', 'monthly', 'condition', 'and', 'outstanding', 'maintenance', 'work', 'orders', 'to', 'verify', 'that', 'equipment', 'discrepancies', 'were', 'being', 'identified', 'and', 'properly']",0.0,U,U
8885,U,1284,ML12027A131.txt,109,957.0,"['the', 'inspectors', 'assessed', 'the', 'observable', 'condition', 'of', 'fire', 'and', 'protection', 'systems', 'and', 'reviewed', 'the', 'fire', 'protection', 'limiting', 'condition', 'for', 'operation', 'log', 'and', 'condition', 'report', 'database', 'to', 'verify', 'that', 'the', 'corrective', 'actions', 'for', 'degraded', 'equipment', 'were', 'identified', 'and', 'appropriately']",0.0,U,N
8889,U,1,ML12027A131.txt,113,0.0,[],0.0,U,U
8891,U,1,ML12027A131.txt,116,0.0,[],0.0,U,U
8892,U,37,ML12027A131.txt,118,0.0,"['findings', 'no', 'findings', 'were']",0.0,U,U
8893,U,33,ML12027A131.txt,120,0.0,"['flood', 'protection', 'measures']",0.0,U,U
8900,U,395,ML12027A131.txt,122,286.0,"['inspectors', 'verified', 'installed', 'dewatering', 'devices', 'were', 'operational', 'and', 'level', 'alarm', 'circuits', 'set']",0.0,U,U
8902,U,571,ML12027A131.txt,122,508.0,"['pull', 'boxes']",0.0,U,U
8903,U,2,ML12027A131.txt,124,0.0,[],0.0,U,U
8905,U,68,ML12027A131.txt,124,39.0,"['heat', 'sink', 'performance']",0.0,U,U
8906,U,342,ML12027A131.txt,124,68.0,"['inspection', 'scope', 'annual', 'the', 'inspectors', 'reviewed', 'the', 'records', 'of', 'the', 'performance', 'tests', 'conducted', 'on', 'the', 'unit', 'train', 'component', 'cooling', 'water', 'heat', 'the', 'unit', 'train', 'esf', 'chiller', 'and', 'unit', 'containment', 'coolers', 'and']",0.0,U,U
8908,U,204,ML12027A131.txt,126,0.0,"['the', 'inspectors', 'reviewed', 'the', 'corrective', 'action', 'program', 'for', 'heat', 'exchanger', 'performance', 'issues', 'to', 'ensure', 'that', 'discrepancies', 'were', 'being', 'identified', 'and', 'appropriately']",0.0,U,U
8909,U,252,ML12027A131.txt,126,204.0,"['documents', 'reviewed', 'are', 'listed', 'in', 'the']",0.0,U,U
8910,U,254,ML12027A131.txt,126,252.0,[],0.0,U,U
8911,U,291,ML12027A131.txt,126,254.0,"['findings', 'no', 'findings', 'were']",0.0,U,U
8913,U,797,ML12027A131.txt,126,550.0,"['the', 'scenario', 'begins', 'at', 'solid', 'state', 'protection', 'system', 'processor', 'followed', 'by', 'seismic', 'event', 'which', 'caused', 'circulating', 'water', 'pump', 'to', 'turbine', 'plant', 'cooling', 'water', 'pump', 'to', 'trip', 'and', 'subsequent', 'loss', 'of', 'condenser']",0.0,U,U
8914,U,982,ML12027A131.txt,126,797.0,"['while', 'responding', 'to', 'the', 'loss', 'of', 'condenser', 'large', 'aftershock', 'in', 'caused', 'main', 'turbine', 'to', 'trip', 'with', 'failure', 'of', 'the', 'reactor', 'to', 'trip', 'followed', 'by', 'loss', 'of', 'all']",0.0,U,N
8916,U,1102,ML12027A131.txt,126,1030.0,"['the', 'inspectors', 'specifically', 'assessed', 'the', 'following']",0.0,U,U
8917,U,1525,ML12027A131.txt,126,1102.0,"['correct', 'use', 'of', 'the', 'abnormal', 'and', 'emergency', 'operating', 'procedures', 'ability', 'to', 'identify', 'and', 'implement', 'appropriate', 'actions', 'in', 'accordance', 'with', 'the', 'requirements', 'of', 'the', 'tss', 'clarity', 'and', 'formality', 'of', 'communications', 'in', 'accordance', 'with', 'procedure', 'conduct', 'of', 'operations', 'proper', 'control', 'board', 'manipulations', 'including', 'critical', 'operator', 'actions', 'quality', 'of', 'supervisory', 'command', 'and', 'control', 'effectiveness', 'of', 'the', 'critique']",0.0,U,U
8918,U,37,ML12027A131.txt,128,0.0,"['findings', 'no', 'findings', 'were']",0.0,U,U
8921,U,413,ML12027A131.txt,132,278.0,"['the', 'inspectors', 'performed', 'an', 'review', 'of', 'the', 'overall', 'results', 'of', 'the', 'individual', 'operating', 'and', 'the', 'crew', 'simulator']",0.0,U,U
8922,U,19,ML12027A131.txt,134,0.0,['operating'],0.0,U,U
8927,U,726,ML12027A131.txt,134,530.0,"['each', 'of', 'the', 'activities', 'performed', 'by', 'the', 'inspectors', 'was', 'done', 'to', 'assess', 'the', 'effectiveness', 'of', 'the', 'licensee', 'in', 'implementing', 'requalification', 'requirements', 'identified', 'in', 'cfr']",0.0,U,U
8929,U,1144,ML12027A131.txt,134,1015.0,"['the', 'inspectors', 'reviewed', 'and', 'evaluated', 'the', 'simulation', 'facility', 'for', 'adequacy', 'for', 'use', 'in', 'operator', 'licensing']",0.0,U,U
8930,U,1232,ML12027A131.txt,134,1144.0,"['the', 'inspectors', 'observed', 'three', 'crews', 'during', 'the', 'performance', 'of', 'simulator', 'operating']",0.0,U,U
8931,U,1495,ML12027A131.txt,134,1232.0,"['documentation', 'reviewed', 'included', 'written', 'job', 'performance', 'simulator', 'licensee', 'licensed', 'operator', 'qualification', 'selected', 'watchstanding', 'and', 'medical', 'feedback', 'and', 'remediation']",0.0,U,U
8934,U,1902,ML12027A131.txt,134,1900.0,[],0.0,U,U
8935,U,1939,ML12027A131.txt,134,1902.0,"['findings', 'no', 'findings', 'were']",0.0,U,U
8936,U,1972,ML12027A131.txt,134,1939.0,"['maintenance', 'effectiveness']",0.0,U,U
8938,U,18,ML12027A131.txt,136,0.0,[],0.0,U,U
8939,U,263,ML12027A131.txt,136,18.0,"['the', 'inspectors', 'also', 'reviewed', 'the', 'system', 'to', 'verify', 'that', 'the', 'maintenance', 'efforts', 'met', 'the', 'requirements', 'of', 'cfr', 'maintenance', 'and', 'licensee', 'procedure', 'engineering', 'maintenance', 'rule']",0.0,U,U
8941,U,604,ML12027A131.txt,136,444.0,"['other', 'documents', 'reviewed', 'during', 'these', 'inspections', 'included', 'control', 'room', 'system', 'health', 'the', 'maintenance', 'rule', 'and', 'maintenance', 'work']",0.0,U,U
8942,U,777,ML12027A131.txt,136,604.0,"['the', 'inspectors', 'interviewed', 'system', 'engineers', 'and', 'the', 'maintenance', 'rule', 'coordinator', 'to', 'assess', 'the', 'accuracy', 'of', 'identified', 'performance', 'deficiencies', 'and', 'extent', 'of']",0.0,U,U
8943,U,851,ML12027A131.txt,136,777.0,"['system', 'safety', 'features', 'sequencer', 'system', 'return', 'to']",0.0,U,U
8946,U,514,ML12027A131.txt,138,396.0,"['the', 'inspectors', 'also', 'verified', 'that', 'the', 'licensee', 'had', 'taken', 'industry', 'operating', 'experience', 'into', 'account', 'where']",0.0,U,U
8951,U,953,ML12027A131.txt,138,916.0,"['findings', 'no', 'findings', 'were']",0.0,U,U
8952,U,1018,ML12027A131.txt,138,953.0,"['maintenance', 'risk', 'assessments', 'and', 'emergent', 'work', 'evaluation']",0.0,U,U
8954,U,1406,ML12027A131.txt,138,1188.0,"['the', 'inspectors', 'reviewed', 'risk', 'assessments', 'and', 'risk', 'management', 'controls', 'implemented', 'for', 'these', 'activities', 'to', 'verify', 'they', 'were', 'completed', 'in', 'accordance', 'with', 'procedure', 'maintenance', 'and', 'cfr']",0.0,U,U
8955,U,1622,ML12027A131.txt,138,1406.0,"['the', 'inspectors', 'also', 'reviewed', 'the', 'cr', 'database', 'to', 'verify', 'that', 'maintenance', 'risk', 'assessment', 'problems', 'were', 'being', 'identified', 'at', 'the', 'appropriate', 'entered', 'into', 'the', 'corrective', 'action', 'and', 'appropriately']",0.0,U,U
8960,U,31,ML12027A131.txt,144,0.0,"['operability', 'evaluations']",0.0,U,U
8961,U,249,ML12027A131.txt,144,31.0,"['inspection', 'scope', 'the', 'inspectors', 'reviewed', 'the', 'following', 'five', 'evaluations', 'to', 'verify', 'they', 'met', 'the', 'requirements', 'of', 'procedure', 'corrective', 'action', 'and', 'corrective', 'action', 'program']",0.0,U,U
8974,U,105,ML12027A131.txt,150,103.0,[],0.0,U,U
8976,U,174,ML12027A131.txt,150,142.0,['testing'],0.0,U,U
8977,U,494,ML12027A131.txt,150,174.0,"['inspection', 'scope', 'the', 'inspectors', 'either', 'observed', 'testing', 'or', 'reviewed', 'the', 'test', 'results', 'for', 'the', 'following', 'six', 'maintenance', 'activities', 'to', 'verify', 'that', 'the', 'testing', 'met', 'the', 'requirements', 'of', 'procedure', 'work', 'order', 'functional', 'for', 'ensuring', 'equipment', 'operability', 'and', 'functional', 'capability', 'was']",0.0,U,U
8979,U,783,ML12027A131.txt,150,635.0,"['mwo', 'motor', 'operator', 'return', 'and', 'mwo', 'motor', 'operator']",0.0,U,U
8980,U,856,ML12027A131.txt,150,783.0,"['pmt', 'consisted', 'of', 'performing', 'applicable', 'portions', 'of', 'procedure']",0.0,U,U
8994,U,873,ML12027A131.txt,158,660.0,"['reactor', 'coolant', 'system', 'integrity', 'was', 'verified', 'by', 'reviewing', 'rcs', 'leakage', 'calculations', 'and', 'containment', 'integrity', 'was', 'verified', 'by', 'reviewing', 'the', 'status', 'of', 'containment', 'penetrations', 'and', 'containment', 'isolation', 'valves']",0.0,U,U
8995,U,28,ML12027A131.txt,160,0.0,"['surveillance', 'testing']",0.0,U,U
8998,U,553,ML12027A131.txt,160,519.0,"['surveillance', 'tests']",0.0,U,U
9000,U,656,ML12027A131.txt,160,610.0,"['battery', 'charger', 'load', 'test']",0.0,U,U
9003,U,949,ML12027A131.txt,160,854.0,"['tdafw', 'pump', 'response', 'time', 'and', 'check', 'valve', 'ist', 'rcs', 'leak', 'detection']",0.0,U,U
9004,U,1001,ML12027A131.txt,160,949.0,"['rcs', 'leakage', 'calculation']",0.0,U,U
9007,U,1450,ML12027A131.txt,160,1287.0,"['as', 'the', 'tdafw', 'pump', 'operated', 'with', 'no', 'suction', 'source', 'for', 'period', 'of', 'minute', 'seconds', 'and', 'was', 'rendered', 'inoperable', 'for', 'period', 'of', 'approximately']",0.0,U,U
9010,U,140,ML12027A131.txt,162,0.0,"['engineering', 'evaluation', 'and', 'assessment', 'to', 'ensure', 'the', 'pump', 'was', 'not', 'damaged', 'as', 'result', 'of', 'running', 'the', 'pump', 'with', 'the', 'suction', 'valves']",0.0,U,U
9011,U,228,ML12027A131.txt,162,140.0,"['the', 'licensee', 'entered', 'this', 'issue', 'into', 'their', 'corrective', 'action', 'program', 'as', 'cr']",0.0,U,U
9012,U,463,ML12027A131.txt,162,228.0,"['on', 'october', 'while', 'performing', 'surveillance', 'procedure', 'tdafw', 'pump', 'response', 'time', 'and', 'check', 'valve', 'the', 'unit', 'operator', 'inadvertently', 'started', 'and', 'ran', 'the', 'tdafw', 'pump', 'with', 'the', 'pump', 'suction', 'valves']",0.0,U,N
9013,U,637,ML12027A131.txt,162,463.0,"['procedure', 'step', 'directed', 'the', 'unit', 'operator', 'to', 'align', 'the', 'suction', 'of', 'the', 'pump', 'to', 'condensate', 'storage', 'tank', 'number', 'prior', 'to', 'isolating', 'supply']",0.0,U,N
9014,H,781,ML12027A131.txt,162,637.0,"['the', 'operator', 'became', 'distracted', 'due', 'to', 'conditions', 'in', 'the', 'control', 'room', 'and', 'failed', 'to', 'perform', 'step', 'prior', 'to', 'continuing', 'on', 'in', 'the']",1.0,N,N
9019,H,1419,ML12027A131.txt,162,1232.0,"['operation', 'of', 'the', 'unit', 'tdafw', 'pump', 'with', 'the', 'pump', 'suction', 'valves', 'closed', 'is', 'performance', 'deficiency', 'because', 'the', 'operator', 'did', 'not', 'follow', 'the', 'written', 'instructions', 'in', 'the']",1.0,N,N
9020,U,1640,ML12027A131.txt,162,1419.0,"['the', 'inspectors', 'determined', 'the', 'finding', 'represents', 'violation', 'of', 'regulatory', 'requirements', 'because', 'it', 'involved', 'improper', 'implementation', 'of', 'procedures', 'which', 'resulted', 'in', 'the', 'inoperability', 'of', 'piece', 'of']",0.0,U,U
9022,O,1911,ML12027A131.txt,162,1750.0,"['the', 'performance', 'deficiency', 'affected', 'the', 'and', 'capability', 'of', 'the', 'unit', 'tdafw', 'pump', 'to', 'provide', 'secondary', 'decay', 'heat']",1.0,N,U
9023,U,2116,ML12027A131.txt,162,1911.0,"['the', 'finding', 'was', 'determined', 'to', 'be', 'of', 'very', 'low', 'safety', 'significance', 'because', 'the', 'event', 'did', 'not', 'represent', 'an', 'actual', 'loss', 'of', 'safety', 'function', 'of', 'single', 'train', 'for', 'greater', 'than', 'its', 'ts', 'allowed', 'outage']",0.0,U,N
9026,U,2757,ML12027A131.txt,162,2403.0,"['cfr', 'part', 'appendix', 'criterion', 'and', 'in', 'that', 'affecting', 'quality', 'shall', 'be', 'prescribed', 'by', 'documented', 'or', 'of', 'type', 'appropriate', 'to', 'the', 'circumstances', 'and', 'shall', 'be', 'accomplished', 'in', 'accordance', 'with', 'these', 'or']",0.0,U,U
9029,U,3304,ML12027A131.txt,162,3080.0,"['because', 'this', 'violation', 'was', 'of', 'very', 'low', 'safety', 'significance', 'and', 'it', 'was', 'entered', 'into', 'the', 'corrective', 'action', 'program', 'as', 'cr', 'this', 'violation', 'is', 'being', 'treated', 'as', 'an', 'consistent', 'with', 'the', 'nrc', 'enforcement']",0.0,U,U
9030,U,3424,ML12027A131.txt,162,3304.0,"['this', 'finding', 'will', 'be', 'tracked', 'as', 'ncv', 'human', 'performance', 'error', 'results', 'in', 'inoperability', 'of', 'tdafw']",0.0,U,N
9031,U,6,ML12027A131.txt,164,0.0,[],0.0,U,U
9037,U,949,ML12027A131.txt,164,912.0,"['findings', 'no', 'findings', 'were']",0.0,U,U
9038,U,1334,ML12027A131.txt,164,949.0,"['identification', 'and', 'resolution', 'of', 'problems', 'daily', 'condition', 'report', 'as', 'required', 'by', 'inspection', 'procedure', 'identification', 'and', 'resolution', 'of', 'and', 'in', 'order', 'to', 'help', 'identify', 'repetitive', 'equipment', 'failures', 'or', 'specific', 'human', 'performance', 'issues', 'for', 'the', 'inspectors', 'performed', 'daily', 'screening', 'of', 'items', 'entered', 'into', 'the', 'corrective', 'action']",0.0,U,U
9040,U,1559,ML12027A131.txt,164,1542.0,"['focused', 'review']",0.0,U,U
9041,U,1802,ML12027A131.txt,164,1559.0,"['inspection', 'scope', 'the', 'inspectors', 'performed', 'detailed', 'review', 'of', 'the', 'following', 'cr', 'which', 'addressed', 'the', 'missing', 'hold', 'down', 'stud', 'and', 'nut', 'from', 'the', 'packing', 'gland', 'follower', 'on', 'the', 'unit', 'pressurizer', 'auxiliary', 'spray', 'manual', 'isolation']",0.0,U,U
9044,U,2260,ML12027A131.txt,164,2212.0,"['documents', 'reviewed', 'are', 'listed', 'in', 'the']",0.0,U,U
9048,U,164,ML12027A131.txt,168,159.0,[],0.0,U,U
9049,U,398,ML12027A131.txt,168,164.0,"['trend', 'review', 'inspection', 'scope', 'the', 'inspectors', 'performed', 'review', 'of', 'the', 'corrective', 'action', 'program', 'and', 'associated', 'documents', 'to', 'identify', 'trends', 'which', 'could', 'indicate', 'the', 'existence', 'of', 'more', 'significant', 'safety']",0.0,U,U
9055,U,1342,ML12027A131.txt,168,1122.0,"['the', 'inspectors', 'also', 'evaluated', 'the', 'trend', 'reports', 'against', 'the', 'requirements', 'of', 'the', 'corrective', 'action', 'program', 'as', 'specified', 'in', 'licensee', 'procedure', 'corrective', 'action', 'and', 'cfr', 'appendix']",0.0,U,U
9059,U,1622,ML12027A131.txt,168,1507.0,"['the', 'cr', 'was', 'initiated', 'due', 'to', 'pass', 'rate', 'expectations', 'for', 'the', 'previous', 'initial', 'license', 'examination', 'not', 'being']",0.0,U,N
9061,U,1766,ML12027A131.txt,168,1764.0,[],0.0,U,U
9062,U,1803,ML12027A131.txt,168,1766.0,"['findings', 'no', 'findings', 'were']",0.0,U,U
9065,U,628,ML12027A131.txt,170,464.0,"['the', 'air', 'gag', 'maintains', 'the', 'mfrv', 'in', 'position', 'and', 'allows', 'minor', 'changes', 'in', 'steam', 'generator', 'water', 'level', 'to', 'be', 'controlled', 'by', 'the', 'bypass', 'feedwater', 'regulating', 'valve']",0.0,U,N
9066,U,757,ML12027A131.txt,170,628.0,"['shortly', 'after', 'the', 'air', 'gag', 'was', 'feedwater', 'flow', 'to', 'increased', 'beyond', 'the', 'capability', 'of', 'the', 'bfrv', 'to']",0.0,U,N
